Jurisdiction,Date,New Cases,7-day Average New Cases,Cumulative cases                          ,Population (2018),New Case Rate,7-Day Average New Case Rate,Cumulative Case Rate
Greene,10/10/2020,1,1,207,36506,2.7,2.7,567
Greene,07/24/2020,3,2.6,100,36506,8.2,7,273.9
Venango,11/08/2020,7,17.1,432,51266,13.7,33.4,842.7
Erie,09/29/2020,2,9,1583,272061,0.7,3.3,581.9
Montgomery,03/23/2020,20,18.1,163,828604,2.4,2.2,19.7
Greene,08/14/2020,4,2,133,36506,11,5.5,364.3
Erie,10/21/2020,15,12.9,1935,272061,5.5,4.7,711.2
Elk,08/24/2020,0,0.9,68,30169,0,2.8,225.4
Elk,07/19/2020,0,0.6,38,30169,0,1.9,126
Erie,10/11/2020,9,18.6,1797,272061,3.3,6.8,660.5
Northumberland,08/01/2020,5,3,410,91083,5.5,3.3,450.1
Fayette,09/25/2020,7,4.1,799,130441,5.4,3.2,612.5
Schuylkill,07/20/2020,4,6.7,833,142067,2.8,4.7,586.3
Montour,06/01/2020,0,0.4,53,18240,0,2.3,290.6
Delaware,04/09/2020,163,124.4,1517,564751,28.9,22,268.6
Lycoming,06/19/2020,0,0.1,172,113664,0,0.1,151.3
Bucks,07/26/2020,23,46,6756,628195,3.7,7.3,1075.5
Clarion,08/04/2020,0,0.7,81,38779,0,1.8,208.9
Clarion,08/06/2020,1,0.4,82,38779,2.6,1.1,211.5
Cambria,09/30/2020,24,8.1,621,131730,18.2,6.2,471.4
Erie,07/15/2020,11,7.4,757,272061,4,2.7,278.2
Cambria,09/17/2020,7,3,543,131730,5.3,2.3,412.2
Huntingdon,09/17/2020,0,0.4,396,45168,0,0.9,876.7
Schuylkill,10/29/2020,32,48.3,2110,142067,22.5,34,1485.2
Erie,10/27/2020,27,23.1,2082,272061,9.9,8.5,765.3
Dauphin,07/28/2020,18,19.7,2606,277097,6.5,7.1,940.5
Dauphin,09/28/2020,30,16.6,3834,277097,10.8,6,1383.6
Clarion,07/25/2020,0,0.7,76,38779,0,1.8,196
Northumberland,06/10/2020,4,2,218,91083,4.4,2.2,239.3
Montour,08/20/2020,4,2.4,122,18240,21.9,13.3,668.9
Luzerne,04/20/2020,32,41.9,1838,317646,10.1,13.2,578.6
Cambria,10/29/2020,40,25.4,1170,131730,30.4,19.3,888.2
Dauphin,10/02/2020,19,19.7,3918,277097,6.9,7.1,1413.9
Cumberland,04/13/2020,7,7.3,137,251423,2.8,2.9,54.5
Delaware,05/29/2020,46,37.6,6453,564751,8.1,6.7,1142.6
Greene,10/09/2020,1,1.1,206,36506,2.7,3.1,564.3
Elk,10/04/2020,1,0.7,83,30169,3.3,2.4,275.1
Northampton,09/19/2020,26,22,4396,304807,8.5,7.2,1442.2
Dauphin,08/17/2020,16,23.4,3018,277097,5.8,8.5,1089.1
Elk,07/01/2020,1,0.9,18,30169,3.3,2.8,59.7
Cumberland,04/17/2020,20,10.4,189,251423,8,4.1,75.2
Lehigh,09/04/2020,20,12.4,5275,368100,5.4,3.4,1433
Schuylkill,10/24/2020,36,41.3,1887,142067,25.3,29.1,1328.2
Cumberland,05/16/2020,1,11.4,541,251423,0.4,4.5,215.2
Dauphin,08/01/2020,8,16.4,2661,277097,2.9,5.9,960.3
Union,08/25/2020,0,6.1,358,44785,0,13.7,799.4
Union,10/20/2020,3,4.7,643,44785,6.7,10.5,1435.7
Columbia,09/23/2020,3,3.3,881,65456,4.6,5,1345.9
Monroe,09/13/2020,2,2.9,1760,169507,1.2,1.7,1038.3
Elk,07/23/2020,0,0.3,39,30169,0,0.9,129.3
Lycoming,04/27/2020,0,3.1,70,113664,0,2.8,61.6
Bedford,11/17/2020,42,42.6,1026,48176,87.2,88.4,2129.7
Washington,08/29/2020,6,10.1,1050,207346,2.9,4.9,506.4
Pennsylvania,04/05/2020,1565,1356,14038,12807060,12.2,10.6,109.6
Fayette,09/04/2020,2,3.6,715,130441,1.5,2.7,548.1
Dauphin,08/23/2020,23,20.9,3148,277097,8.3,7.5,1136.1
Montour,06/16/2020,2,1.9,66,18240,11,10.2,361.8
Northumberland,05/21/2020,5,3.3,168,91083,5.5,3.6,184.4
Erie,07/06/2020,18,10.1,687,272061,6.6,3.7,252.5
Clarion,08/13/2020,0,0.9,88,38779,0,2.2,226.9
Lehigh,08/25/2020,3,6,5146,368100,0.8,1.6,1398
Montour,07/09/2020,0,0.1,76,18240,0,0.8,416.7
Fayette,10/04/2020,3,3.6,833,130441,2.3,2.7,638.6
Monroe,07/18/2020,4,4,1501,169507,2.4,2.4,885.5
Dauphin,07/26/2020,18,20.3,2564,277097,6.5,7.3,925.3
Clarion,07/29/2020,1,0.3,77,38779,2.6,0.7,198.6
Cambria,09/04/2020,7,5,498,131730,5.3,3.8,378
Erie,11/14/2020,136,109.1,3359,272061,50,40.1,1234.6
Dauphin,08/26/2020,18,21.3,3217,277097,6.5,7.7,1161
Luzerne,04/29/2020,29,37,2180,317646,9.1,11.6,686.3
Cambria,10/10/2020,10,15,761,131730,7.6,11.4,577.7
Lehigh,06/17/2020,18,13,3998,368100,4.9,3.5,1086.1
Huntingdon,09/26/2020,1,1,406,45168,2.2,2.2,898.9
Lycoming,04/22/2020,4,2.7,54,113664,3.5,2.4,47.5
Elk,09/20/2020,1,0.1,71,30169,3.3,0.5,235.3
Lehigh,07/21/2020,14,18.7,4600,368100,3.8,5.1,1249.7
Cumberland,05/19/2020,5,9,564,251423,2,3.6,224.3
Cumberland,05/01/2020,17,16.4,390,251423,6.8,6.5,155.1
Fulton,11/16/2020,20,6.1,172,14523,137.7,42.3,1184.3
Bedford,11/18/2020,50,44.4,1076,48176,103.8,92.2,2233.5
Dauphin,10/01/2020,21,19.4,3899,277097,7.6,7,1407.1
Northumberland,05/24/2020,3,3.4,180,91083,3.3,3.8,197.6
Elk,06/16/2020,0,0.1,8,30169,0,0.5,26.5
Dauphin,08/14/2020,21,27.4,2966,277097,7.6,9.9,1070.4
Union,09/06/2020,5,4.6,406,44785,11.2,10.2,906.6
Montour,04/19/2020,0,1.4,46,18240,0,7.8,252.2
Luzerne,04/21/2020,43,41.3,1881,317646,13.5,13,592.2
Dauphin,09/02/2020,20,25.4,3395,277097,7.2,9.2,1225.2
Luzerne,04/16/2020,56,47.9,1695,317646,17.6,15.1,533.6
Northumberland,04/08/2020,2,2.4,26,91083,2.2,2.7,28.5
Mercer,11/01/2020,18,21.3,1162,110683,16.3,19.2,1049.8
Columbia,10/14/2020,2,5,1015,65456,3.1,7.6,1550.7
Allegheny,10/19/2020,107,119.3,14279,1218452,8.8,9.8,1171.9
Fayette,08/06/2020,8,12.3,478,130441,6.1,9.4,366.4
Venango,11/09/2020,17,18.7,449,51266,33.2,36.5,875.8
Bucks,06/14/2020,14,22.3,5508,628195,2.2,3.5,876.8
Dauphin,09/23/2020,15,15.1,3753,277097,5.4,5.5,1354.4
Erie,10/18/2020,11,12.9,1887,272061,4,4.7,693.6
Carbon,07/27/2020,2,3.3,353,64227,3.1,5.1,549.6
Montour,08/18/2020,2,1.9,117,18240,11,10.2,641.4
Fayette,09/30/2020,4,4.9,821,130441,3.1,3.7,629.4
Montour,04/10/2020,0,1.6,29,18240,0,8.6,159
Greene,06/29/2020,2,0.9,45,36506,5.5,2.3,123.3
Cumberland,05/21/2020,10,8.9,590,251423,4,3.5,234.7
Washington,08/06/2020,17,11.9,824,207346,8.2,5.7,397.4
Elk,07/15/2020,1,0.4,37,30169,3.3,1.4,122.6
Northumberland,05/31/2020,3,2.7,199,91083,3.3,3,218.5
Luzerne,04/07/2020,169,124.6,1165,317646,53.2,39.2,366.8
Dauphin,09/22/2020,20,16.4,3738,277097,7.2,5.9,1349
Dauphin,09/14/2020,23,18.3,3608,277097,8.3,6.6,1302.1
Erie,09/04/2020,12,5.7,1401,272061,4.4,2.1,515
Cambria,11/06/2020,76,47.3,1540,131730,57.7,35.9,1169.1
Beaver,09/23/2020,10,6.4,1867,164742,6.1,3.9,1133.3
Luzerne,05/02/2020,28,33.4,2278,317646,8.8,10.5,717.2
Lycoming,04/16/2020,5,2.6,40,113664,4.4,2.3,35.2
Fayette,10/05/2020,13,4.6,846,130441,10,3.5,648.6
Delaware,06/01/2020,22,32.6,6528,564751,3.9,5.8,1155.9
Pike,11/19/2020,7,8.7,773,55933,12.5,15.6,1382
Huntingdon,10/06/2020,45,10.7,497,45168,99.6,23.7,1100.3
Fayette,08/25/2020,2,3.7,672,130441,1.5,2.8,515.2
Washington,08/21/2020,16,9.7,971,207346,7.7,4.7,468.3
Greene,06/22/2020,0,0.7,39,36506,0,2,106.8
Elk,06/25/2020,2,0.7,14,30169,6.6,2.4,46.4
Lehigh,08/16/2020,3,14.6,5081,368100,0.8,4,1380.3
Montour,05/06/2020,0,0.3,49,18240,0,1.6,268.6
Erie,06/21/2020,4,9.6,544,272061,1.5,3.5,200
Columbia,09/28/2020,10,4.9,908,65456,15.3,7.4,1387.2
Erie,08/08/2020,15,19.9,1111,272061,5.5,7.3,408.4
Dauphin,07/29/2020,21,20.6,2627,277097,7.6,7.4,948
Warren,11/16/2020,7,4,118,39498,17.7,10.1,298.7
Carbon,10/17/2020,3,4.4,540,64227,4.7,6.9,840.8
Luzerne,06/17/2020,5,5,2855,317646,1.6,1.6,898.8
Delaware,05/27/2020,40,44.7,6378,564751,7.1,7.9,1129.3
Huntingdon,09/14/2020,1,0.9,396,45168,2.2,1.9,876.7
Bucks,06/15/2020,9,20.4,5517,628195,1.4,3.3,878.2
Erie,07/28/2020,22,11.7,896,272061,8.1,4.3,329.3
Schuylkill,09/25/2020,24,9.4,1131,142067,16.9,6.6,796.1
Huntingdon,10/13/2020,7,15.9,608,45168,15.5,35.1,1346.1
Erie,08/02/2020,16,17.1,988,272061,5.9,6.3,363.2
Greene,06/16/2020,0,0.7,34,36506,0,2,93.1
Erie,07/19/2020,4,9.1,788,272061,1.5,3.4,289.6
Dauphin,10/12/2020,24,35.3,4231,277097,8.7,12.7,1526.9
Luzerne,04/10/2020,48,106.9,1408,317646,15.1,33.6,443.3
Erie,09/27/2020,10,9.4,1565,272061,3.7,3.5,575.2
Columbia,09/27/2020,4,3.9,898,65456,6.1,5.9,1371.9
Luzerne,04/28/2020,31,38.6,2151,317646,9.8,12.1,677.2
Greene,09/20/2020,6,2.7,181,36506,16.4,7.4,495.8
Dauphin,08/13/2020,27,27,2945,277097,9.7,9.7,1062.8
Schuylkill,08/12/2020,3,3.3,937,142067,2.1,2.3,659.5
Northampton,07/16/2020,10,11.9,3616,304807,3.3,3.9,1186.3
Beaver,09/05/2020,3,14.4,1718,164742,1.8,8.8,1042.8
Cambria,10/28/2020,30,27,1130,131730,22.8,20.5,857.8
Delaware,11/02/2020,128,117.7,14235,564751,22.7,20.8,2520.6
Northumberland,09/21/2020,14,11.7,906,91083,15.4,12.9,994.7
Mercer,11/14/2020,62,66.4,1852,110683,56,60,1673.2
Erie,08/26/2020,7,8.7,1336,272061,2.6,3.2,491.1
Clarion,07/27/2020,0,0.6,76,38779,0,1.5,196
Erie,11/07/2020,54,48.4,2595,272061,19.8,17.8,953.8
Montour,05/16/2020,0,0.1,50,18240,0,0.8,274.1
Lebanon,11/03/2020,60,49.1,3369,141314,42.5,34.8,2384.1
Monroe,10/23/2020,16,10.3,1986,169507,9.4,6.1,1171.6
Dauphin,09/21/2020,13,15.7,3718,277097,4.7,5.7,1341.8
Erie,10/19/2020,19,13,1906,272061,7,4.8,700.6
Northumberland,04/18/2020,1,4.4,74,91083,1.1,4.9,81.2
Mckean,11/15/2020,9,10.9,283,40968,22,26.5,690.8
Pennsylvania,03/24/2020,307,163.3,1291,12807060,2.4,1.3,10.1
Cambria,10/19/2020,27,19.9,923,131730,20.5,15.1,700.7
Erie,07/10/2020,2,8.4,714,272061,0.7,3.1,262.4
Northumberland,06/04/2020,3,2.4,207,91083,3.3,2.7,227.3
Fayette,09/09/2020,6,3.1,733,130441,4.6,2.4,561.9
Elk,10/07/2020,4,1.3,87,30169,13.3,4.3,288.4
Luzerne,07/23/2020,14,8.9,3119,317646,4.4,2.8,981.9
Delaware,06/12/2020,25,30.3,6895,564751,4.4,5.4,1220.9
Columbia,10/17/2020,1,2.7,1023,65456,1.5,4.1,1562.9
Monroe,10/20/2020,7,7.4,1946,169507,4.1,4.4,1148
Huntingdon,09/18/2020,2,0.4,398,45168,4.4,0.9,881.2
Allegheny,09/14/2020,88,73.6,11357,1218452,7.2,6,932.1
Elk,09/21/2020,1,0.3,72,30169,3.3,0.9,238.7
Lawrence,11/05/2020,46,36.4,1174,86184,53.4,42.3,1362.2
Monroe,09/24/2020,3,2.6,1790,169507,1.8,1.5,1056
Pennsylvania,05/28/2020,580,548.1,70874,12807060,4.5,4.3,553.4
Northumberland,05/26/2020,3,3.3,186,91083,3.3,3.6,204.2
Monroe,09/12/2020,4,2.9,1758,169507,2.4,1.7,1037.1
Lehigh,08/06/2020,15,15.6,4922,368100,4.1,4.2,1337.1
Washington,10/14/2020,11,13,1580,207346,5.3,6.3,762
Delaware,05/30/2020,35,35,6488,564751,6.2,6.2,1148.8
Cambria,10/24/2020,13,20.3,1033,131730,9.9,15.4,784.2
Luzerne,06/20/2020,2,4.9,2872,317646,0.6,1.5,904.2
Washington,10/17/2020,28,19.6,1659,207346,13.5,9.4,800.1
Schuylkill,09/01/2020,3,3.1,1005,142067,2.1,2.2,707.4
Mercer,10/27/2020,19,18.1,1052,110683,17.2,16.4,950.5
Westmoreland,10/30/2020,71,72.4,4482,350611,20.3,20.7,1278.3
Elk,06/29/2020,1,0.9,17,30169,3.3,2.8,56.3
Venango,11/12/2020,17,17.7,518,51266,33.2,34.6,1010.4
Clinton,11/12/2020,12,8.4,376,38684,31,21.8,972
Clarion,08/08/2020,2,0.6,84,38779,5.2,1.5,216.6
Greene,07/31/2020,0,1.3,109,36506,0,3.5,298.6
Delaware,06/21/2020,13,18.3,7077,564751,2.3,3.2,1253.1
Tioga,10/15/2020,8,4,133,40763,19.6,9.8,326.3
Greene,05/22/2020,0,0,28,36506,0,0,76.7
Monroe,10/04/2020,2,4.6,1830,169507,1.2,2.7,1079.6
Northumberland,10/28/2020,27,12.7,1559,91083,29.6,14,1711.6
Northumberland,08/22/2020,6,8.4,635,91083,6.6,9.3,697.2
Luzerne,04/11/2020,32,97.9,1440,317646,10.1,30.8,453.3
Pennsylvania,09/07/2020,472,794.6,140896,12807060,3.7,6.2,1100.1
Erie,06/26/2020,8,8,588,272061,2.9,2.9,216.1
Mercer,11/17/2020,109,75.1,2083,110683,98.5,67.9,1882
Philadelphia,03/31/2020,282,183.6,1572,1584138,17.8,11.6,99.2
Monroe,08/31/2020,2,2.3,1717,169507,1.2,1.3,1012.9
Montour,08/17/2020,3,1.6,115,18240,16.4,8.6,630.5
Northumberland,10/29/2020,18,13.4,1577,91083,19.8,14.7,1731.4
Erie,09/28/2020,16,10.4,1581,272061,5.9,3.8,581.1
Fayette,08/05/2020,33,14.6,470,130441,25.3,11.2,360.3
Northumberland,10/21/2020,23,22.1,1470,91083,25.3,24.3,1613.9
Union,10/31/2020,20,7.7,741,44785,44.7,17.2,1654.6
Cambria,09/13/2020,2,3.4,530,131730,1.5,2.6,402.3
Greene,06/06/2020,0,0,28,36506,0,0,76.7
Elk,07/03/2020,3,1,22,30169,9.9,3.3,72.9
Bucks,08/14/2020,38,28.9,7414,628195,6,4.6,1180.2
Washington,09/04/2020,15,12.9,1134,207346,7.2,6.2,546.9
Beaver,08/23/2020,3,13.3,1517,164742,1.8,8.1,920.8
Luzerne,07/11/2020,9,8,3021,317646,2.8,2.5,951.1
Cumberland,05/25/2020,3,7.7,613,251423,1.2,3.1,243.8
Huntingdon,10/28/2020,36,26.3,994,45168,79.7,58.2,2200.7
Union,09/02/2020,5,4.6,390,44785,11.2,10.2,870.8
Pennsylvania,03/25/2020,643,246,1934,12807060,5,1.9,15.1
Cumberland,05/08/2020,5,8.9,452,251423,2,3.5,179.8
Lehigh,06/25/2020,24,23,4184,368100,6.5,6.2,1136.6
Greene,05/27/2020,0,0,28,36506,0,0,76.7
Montour,05/17/2020,0,0,50,18240,0,0,274.1
Greene,08/31/2020,0,0.7,146,36506,0,2,399.9
Huntingdon,09/10/2020,2,1.4,393,45168,4.4,3.2,870.1
Dauphin,09/30/2020,19,17.9,3878,277097,6.9,6.4,1399.5
Cumberland,04/25/2020,18,13.4,293,251423,7.2,5.3,116.5
Erie,06/28/2020,7,8.3,602,272061,2.6,3,221.3
Erie,10/16/2020,14,13.9,1868,272061,5.1,5.1,686.6
Luzerne,04/27/2020,44,40.3,2120,317646,13.9,12.7,667.4
Erie,10/20/2020,14,12.1,1920,272061,5.1,4.5,705.7
Lycoming,06/15/2020,0,0.4,172,113664,0,0.4,151.3
Greene,09/22/2020,2,2.7,186,36506,5.5,7.4,509.5
Dauphin,08/22/2020,18,19.4,3125,277097,6.5,7,1127.8
Elk,07/20/2020,1,0.4,39,30169,3.3,1.4,129.3
Huntingdon,11/13/2020,29,22.7,1350,45168,64.2,50.3,2988.8
Dauphin,09/05/2020,21,22.3,3453,277097,7.6,8,1246.1
Northumberland,09/22/2020,22,13.7,928,91083,24.2,15.1,1018.9
Tioga,10/10/2020,9,3.3,114,40763,22.1,8.1,279.7
Elk,08/15/2020,0,1.3,61,30169,0,4.3,202.2
Huntingdon,09/22/2020,0,0.9,402,45168,0,1.9,890
Erie,07/26/2020,11,11.4,868,272061,4,4.2,319
Greene,08/02/2020,2,1.7,112,36506,5.5,4.7,306.8
Fayette,08/07/2020,13,12.1,491,130441,10,9.3,376.4
Luzerne,04/18/2020,31,48.1,1777,317646,9.8,15.2,559.4
Cambria,09/27/2020,5,4.4,583,131730,3.8,3.4,442.6
Huntingdon,09/21/2020,3,0.9,402,45168,6.6,1.9,890
Dauphin,09/29/2020,25,17.3,3859,277097,9,6.2,1392.7
Elk,07/27/2020,3,0.6,43,30169,9.9,1.9,142.5
Dauphin,09/04/2020,19,22.9,3432,277097,6.9,8.2,1238.6
Elk,09/09/2020,0,0.1,69,30169,0,0.5,228.7
Washington,09/01/2020,19,13.6,1089,207346,9.2,6.5,525.2
Monroe,10/02/2020,6,4.1,1822,169507,3.5,2.4,1074.9
Fayette,10/24/2020,6,9.6,995,130441,4.6,7.3,762.8
Northumberland,06/13/2020,3,2.1,227,91083,3.3,2.4,249.2
Fayette,08/29/2020,6,4.4,696,130441,4.6,3.4,533.6
Carbon,07/18/2020,2,3.1,319,64227,3.1,4.9,496.7
Schuylkill,08/16/2020,3,4.6,959,142067,2.1,3.2,675
Lycoming,04/21/2020,2,2.3,50,113664,1.8,2,44
Fayette,09/08/2020,7,3,727,130441,5.4,2.3,557.3
Elk,06/19/2020,0,0.1,9,30169,0,0.5,29.8
Fayette,10/18/2020,3,8.4,931,130441,2.3,6.5,713.7
Clarion,08/17/2020,0,1,92,38779,0,2.6,237.2
Bradford,10/23/2020,19,24.7,639,60833,31.2,40.6,1050.4
Bucks,06/27/2020,13,22.3,5770,628195,2.1,3.5,918.5
Erie,09/24/2020,10,9.1,1538,272061,3.7,3.4,565.3
Carbon,09/01/2020,1,0.9,424,64227,1.6,1.3,660.2
Greene,11/03/2020,8,6.6,293,36506,21.9,18,802.6
Cumberland,05/15/2020,12,12.6,540,251423,4.8,5,214.8
Susquehanna,11/20/2020,10,8.7,548,40589,24.6,21.5,1350.1
Carbon,08/27/2020,1,1.1,419,64227,1.6,1.8,652.4
Cambria,10/17/2020,10,18.6,891,131730,7.6,14.1,676.4
Cambria,09/07/2020,4,5.3,510,131730,3,4,387.2
Erie,08/03/2020,36,21.4,1024,272061,13.2,7.9,376.4
Dauphin,10/09/2020,44,32.3,4144,277097,15.9,11.7,1495.5
Northumberland,09/28/2020,12,22.3,1062,91083,13.2,24.5,1166
Schuylkill,08/17/2020,3,4.7,962,142067,2.1,3.3,677.1
Northumberland,07/30/2020,2,3.1,405,91083,2.2,3.5,444.6
Dauphin,08/31/2020,27,24.4,3354,277097,9.7,8.8,1210.4
Union,09/24/2020,4,1.9,457,44785,8.9,4.1,1020.4
Greene,11/13/2020,14,13.3,421,36506,38.3,36.4,1153.2
Chester,11/07/2020,60,76.3,8827,522046,11.5,14.6,1690.8
Erie,09/15/2020,7,4.6,1454,272061,2.6,1.7,534.4
Cumberland,04/14/2020,8,7.4,145,251423,3.2,3,57.7
Beaver,08/06/2020,14,12.3,1310,164742,8.5,7.5,795.2
Luzerne,08/02/2020,10,25.3,3350,317646,3.1,8,1054.6
Dauphin,10/20/2020,33,31.4,4476,277097,11.9,11.3,1615.3
Erie,09/30/2020,10,9.3,1593,272061,3.7,3.4,585.5
Fayette,09/23/2020,5,3.4,787,130441,3.8,2.6,603.3
Northampton,07/29/2020,10,17.9,3817,304807,3.3,5.9,1252.3
Allegheny,10/09/2020,91,81.6,13208,1218452,7.5,6.7,1084
Union,11/18/2020,44,26.7,1085,44785,98.2,59.7,2422.7
Northumberland,07/15/2020,4,2.6,358,91083,4.4,2.8,393
Greene,07/12/2020,0,2.4,70,36506,0,6.7,191.7
Westmoreland,09/18/2020,11,13.4,2056,350611,3.1,3.8,586.4
Dauphin,08/18/2020,24,23.7,3042,277097,8.7,8.6,1097.8
Cumberland,04/28/2020,28,17.6,349,251423,11.1,7,138.8
Elk,06/10/2020,1,0.3,8,30169,3.3,0.9,26.5
Clarion,07/26/2020,0,0.7,76,38779,0,1.8,196
Bucks,08/16/2020,21,31.4,7470,628195,3.3,5,1189.1
Cambria,10/26/2020,39,22.3,1079,131730,29.6,16.9,819.1
Union,08/19/2020,24,9.4,339,44785,53.6,21.1,756.9
Allegheny,09/10/2020,103,60.6,11059,1218452,8.5,5,907.6
Schuylkill,11/09/2020,87,46.3,2598,142067,61.2,32.6,1828.7
Northumberland,09/30/2020,15,22.3,1092,91083,16.5,24.5,1198.9
Greene,07/19/2020,2,2.7,89,36506,5.5,7.4,243.8
Bucks,07/02/2020,19,21,5876,628195,3,3.3,935.4
Huntingdon,10/10/2020,36,16.4,564,45168,79.7,36.4,1248.7
Erie,10/23/2020,14,16,1980,272061,5.1,5.9,727.8
Northumberland,06/18/2020,2,4.9,257,91083,2.2,5.3,282.2
Fayette,09/21/2020,2,3.6,779,130441,1.5,2.7,597.2
Erie,07/23/2020,25,10.9,844,272061,9.2,4,310.2
Huntingdon,11/18/2020,25,24.7,1461,45168,55.3,54.7,3234.6
Lycoming,05/18/2020,1,1.4,159,113664,0.9,1.3,139.9
Delaware,06/16/2020,33,31.4,6995,564751,5.8,5.6,1238.6
Washington,08/20/2020,13,8.6,955,207346,6.3,4.1,460.6
Lycoming,05/24/2020,1,0.6,162,113664,0.9,0.5,142.5
Greene,07/07/2020,2,1.7,57,36506,5.5,4.7,156.1
Washington,10/26/2020,69,35.9,1950,207346,33.3,17.3,940.5
Erie,10/10/2020,17,19.6,1788,272061,6.2,7.2,657.2
Erie,09/02/2020,1,6.6,1382,272061,0.4,2.4,508
Monroe,09/29/2020,4,3.7,1807,169507,2.4,2.2,1066
Elk,06/12/2020,0,0.3,8,30169,0,0.9,26.5
Carbon,11/03/2020,6,8.1,643,64227,9.3,12.7,1001.1
Union,08/21/2020,4,9.1,348,44785,8.9,20.4,777
Fayette,09/02/2020,5,4.4,711,130441,3.8,3.4,545.1
Philadelphia,04/01/2020,395,217.3,1967,1584138,24.9,13.7,124.2
Montour,08/27/2020,2,0.7,127,18240,11,3.9,696.3
Venango,11/11/2020,43,17,501,51266,83.9,33.2,977.3
Fayette,09/28/2020,6,5,814,130441,4.6,3.8,624
Erie,06/18/2020,17,11,523,272061,6.2,4,192.2
Elk,07/26/2020,0,0.3,40,30169,0,0.9,132.6
Northampton,08/06/2020,10,12.1,3914,304807,3.3,4,1284.1
Elk,09/13/2020,0,0.1,70,30169,0,0.5,232
Cumberland,05/06/2020,19,9.7,434,251423,7.6,3.9,172.6
Pennsylvania,05/24/2020,435,659.4,68776,12807060,3.4,5.1,537
Montour,05/26/2020,0,0,50,18240,0,0,274.1
Northumberland,11/06/2020,13,19,1725,91083,14.3,20.9,1893.9
Cambria,08/30/2020,1,4.6,468,131730,0.8,3.5,355.3
Greene,07/03/2020,1,1.1,48,36506,2.7,3.1,131.5
Huntingdon,10/14/2020,20,17.7,628,45168,44.3,39.2,1390.4
Monroe,08/25/2020,0,3.6,1701,169507,0,2.1,1003.5
Erie,07/01/2020,10,10,637,272061,3.7,3.7,234.1
Bucks,06/22/2020,13,17.4,5639,628195,2.1,2.8,897.7
Washington,08/12/2020,9,10.9,883,207346,4.3,5.2,425.9
Columbia,10/18/2020,1,2.6,1024,65456,1.5,3.9,1564.4
Lehigh,09/19/2020,13,13.7,5488,368100,3.5,3.7,1490.9
Westmoreland,11/07/2020,99,75.7,5079,350611,28.2,21.6,1448.6
Monroe,11/10/2020,54,30.6,2374,169507,31.9,18,1400.5
Erie,06/12/2020,14,13.3,460,272061,5.1,4.9,169.1
Fayette,09/20/2020,2,3.6,777,130441,1.5,2.7,595.7
Monroe,09/02/2020,8,3.6,1730,169507,4.7,2.1,1020.6
Montour,06/18/2020,0,1.6,67,18240,0,8.6,367.3
Washington,10/11/2020,18,13,1540,207346,8.7,6.3,742.7
Cumberland,05/10/2020,29,12.4,490,251423,11.5,4.9,194.9
Bucks,08/11/2020,37,24.9,7304,628195,5.9,4,1162.7
Elk,07/17/2020,1,0.6,38,30169,3.3,1.9,126
Cambria,11/08/2020,53,54.3,1635,131730,40.2,41.2,1241.2
Schuylkill,10/05/2020,17,16.7,1299,142067,12,11.8,914.4
Luzerne,07/01/2020,13,6.6,2939,317646,4.1,2.1,925.2
Washington,09/11/2020,14,7.7,1188,207346,6.8,3.7,573
Fayette,10/13/2020,4,5.1,887,130441,3.1,3.9,680
Wyoming,11/16/2020,23,12.7,336,27046,85,47,1242.3
Tioga,10/18/2020,3,5,151,40763,7.4,12.3,370.4
Greene,11/14/2020,26,16,447,36506,71.2,43.8,1224.5
Dauphin,10/22/2020,34,31.3,4550,277097,12.3,11.3,1642
Montour,07/07/2020,0,0.3,76,18240,0,1.6,416.7
Northumberland,07/07/2020,4,2.6,336,91083,4.4,2.8,368.9
Delaware,04/10/2020,150,134.3,1667,564751,26.6,23.8,295.2
Beaver,08/27/2020,38,12.7,1586,164742,23.1,7.7,962.7
Schuylkill,10/14/2020,38,25.9,1505,142067,26.7,18.2,1059.4
Elk,06/23/2020,1,0.6,12,30169,3.3,1.9,39.8
Union,09/10/2020,9,3.6,421,44785,20.1,8,940
Schuylkill,10/09/2020,39,20.4,1388,142067,27.5,14.4,977
Greene,09/09/2020,0,0.9,157,36506,0,2.3,430.1
Huntingdon,10/03/2020,2,6.1,449,45168,4.4,13.6,994.1
Columbia,10/09/2020,7,8.1,1000,65456,10.7,12.4,1527.7
Erie,08/21/2020,9,11.6,1292,272061,3.3,4.3,474.9
Lehigh,07/29/2020,20,27,4799,368100,5.4,7.3,1303.7
Beaver,11/19/2020,45,57.3,3153,164742,27.3,34.8,1913.9
Washington,08/19/2020,6,8.4,942,207346,2.9,4.1,454.3
Elk,08/30/2020,0,0,68,30169,0,0,225.4
Northumberland,06/16/2020,3,3.3,237,91083,3.3,3.6,260.2
Columbia,10/16/2020,5,3.1,1022,65456,7.6,4.8,1561.4
Lycoming,06/10/2020,0,0.3,169,113664,0,0.3,148.7
Erie,07/29/2020,14,13,910,272061,5.1,4.8,334.5
Westmoreland,10/26/2020,68,78.3,4171,350611,19.4,22.3,1189.6
Northampton,10/01/2020,18,14.4,4560,304807,5.9,4.7,1496
Huntingdon,10/07/2020,7,11.1,504,45168,15.5,24.7,1115.8
Northumberland,05/25/2020,3,3.7,183,91083,3.3,4.1,200.9
Fayette,10/21/2020,9,8.3,957,130441,6.9,6.4,733.7
